timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1770059700000,78520.00000000,78611.30000000,78323.37000000,78480.02000000,285.03887000,1770060599999,22356240.25437340,42896,106.82115000,8381873.00771890,0
1770060600000,78480.03000000,78547.14000000,78296.82000000,78544.85000000,272.47895000,1770061499999,21365956.51264780,44623,135.39130000,10616427.15799600,0
1770061500000,78544.84000000,78546.97000000,78283.27000000,78341.50000000,226.35228000,1770062399999,17749481.63566390,50497,94.62619000,7421164.84107840,0
1770062400000,78341.50000000,78667.38000000,78132.46000000,78431.28000000,309.12677000,1770063299999,24230332.84007760,81172,162.43596000,12731198.00965690,0
1770063300000,78431.28000000,78544.50000000,78368.16000000,78415.29000000,156.47044000,1770064199999,12275229.95685170,51931,77.50032000,6079772.23171030,0
1770064200000,78415.30000000,78445.87000000,78155.29000000,78188.73000000,186.55715000,1770065099999,14605648.04147670,62736,90.31226000,7070560.92797130,0
1770065100000,78188.72000000,78227.04000000,77888.00000000,78008.59000000,250.39166000,1770065999999,19546764.93698880,70356,117.87782000,9202265.95584850,0
1770066000000,78008.59000000,78402.00000000,77922.00000000,78345.26000000,198.71908000,1770066899999,15541661.28927260,59338,121.50369000,9501855.23490150,0
1770066900000,78345.26000000,78459.63000000,78205.83000000,78291.47000000,92.94778000,1770067799999,7278387.36327860,37273,52.53875000,4114146.97686090,0
1770067800000,78291.47000000,78552.76000000,78270.64000000,78367.53000000,117.96943000,1770068699999,9252998.60234100,35358,51.85050000,4066637.20780300,0
1770068700000,78367.53000000,78533.47000000,78366.56000000,78532.06000000,97.60797000,1770069599999,7657690.16084940,25959,49.81778000,3908251.95222870,0
1770069600000,78532.07000000,78853.35000000,78528.21000000,78765.35000000,214.37743000,1770070499999,16874450.83681430,30176,155.98865000,12278182.88573830,0
1770070500000,78765.35000000,78765.36000000,78601.99000000,78661.43000000,73.08893000,1770071399999,5749665.85106700,25935,31.25141000,2458250.51817260,0
1770071400000,78661.43000000,78839.74000000,78637.51000000,78831.03000000,91.95693000,1770072299999,7241979.76466730,23588,41.73972000,3287420.37531140,0
1770072300000,78831.03000000,78847.73000000,78656.60000000,78795.20000000,108.82155000,1770073199999,8571786.29128200,28663,43.60887000,3434799.24705600,0
1770073200000,78795.20000000,78841.48000000,78667.80000000,78748.72000000,196.92432000,1770074099999,15505011.18197910,47987,92.34440000,7271115.57811940,0
1770074100000,78748.71000000,78822.20000000,78560.00000000,78620.73000000,169.75106000,1770074999999,13356713.95394560,26406,60.47587000,4757959.17583040,0
1770075000000,78620.73000000,78962.78000000,78597.91000000,78892.42000000,196.50774000,1770075899999,15491256.95754180,33407,96.61464000,7617030.38557780,0
1770075900000,78892.43000000,78892.43000000,78696.01000000,78738.61000000,157.80495000,1770076799999,12434745.15753790,22952,52.67519000,4150405.00100240,0
1770076800000,78738.60000000,78783.77000000,78408.05000000,78576.85000000,267.89217000,1770077699999,21037433.91285880,60259,103.92284000,8161508.90707960,0
1770077700000,78576.85000000,78938.70000000,78521.32000000,78909.49000000,247.70580000,1770078599999,19500782.14414880,59055,142.64909000,11229860.28471560,0
1770078600000,78909.49000000,78960.00000000,78760.00000000,78951.48000000,242.32229000,1770079499999,19110263.44825910,55384,95.59548000,7538947.62760090,0
1770079500000,78951.49000000,79099.99000000,78840.00000000,79065.24000000,236.36581000,1770080399999,18664555.80698380,54097,125.19274000,9886499.28788640,0
1770080400000,79065.24000000,79186.81000000,78794.10000000,78930.00000000,362.96763000,1770081299999,28670673.46011900,82720,149.09629000,11776917.93736950,0
1770081300000,78930.00000000,78990.00000000,78716.79000000,78905.59000000,266.20201000,1770082199999,20987373.23756130,72926,134.93613000,10638791.43266670,0
1770082200000,78905.59000000,78947.80000000,78798.12000000,78940.00000000,182.74791000,1770083099999,14412596.74275390,66617,102.72928000,8101531.34419980,0
1770083100000,78940.00000000,79023.88000000,78864.26000000,79017.63000000,178.26985000,1770083999999,14075590.39060630,55696,91.27844000,7207055.24202500,0
1770084000000,79017.64000000,79017.64000000,78474.46000000,78527.78000000,174.25352000,1770084899999,13715409.98523540,68565,78.25044000,6158352.09891930,0
1770084900000,78527.78000000,78845.64000000,78508.65000000,78700.00000000,130.56795000,1770085799999,10277646.06166840,52585,78.14707000,6151485.86117080,0
1770085800000,78699.99000000,78714.95000000,78379.67000000,78393.01000000,170.74683000,1770086699999,13411974.07250030,73323,72.78398000,5717362.81552760,0
1770086700000,78393.02000000,78393.02000000,77800.00000000,77808.01000000,484.19928000,1770087599999,37793156.08807030,123449,170.05251000,13271357.34087170,0
1770087600000,77808.02000000,78102.00000000,77644.09000000,78021.53000000,333.24447000,1770088499999,25945771.36131590,93348,139.85514000,10890944.02560530,0
1770088500000,78021.54000000,78307.83000000,77788.16000000,78306.00000000,288.49317000,1770089399999,22511936.21773230,106000,191.53539000,14947880.12767040,0
1770089400000,78306.01000000,78623.22000000,78251.70000000,78560.01000000,193.46388000,1770090299999,15179248.38452040,80251,112.61740000,8835680.31113860,0
1770090300000,78560.00000000,78907.18000000,78510.32000000,78753.32000000,253.08591000,1770091199999,19927619.12631730,80063,150.49308000,11849823.01648050,0
1770091200000,78753.32000000,78791.10000000,78542.64000000,78759.99000000,143.64202000,1770092099999,11301368.22815470,58915,64.61471000,5082903.54334070,0
1770092100000,78759.99000000,78760.00000000,78488.00000000,78509.36000000,136.09613000,1770092999999,10700242.62483530,36867,65.11507000,5120254.20943230,0
1770093000000,78509.36000000,78999.99000000,78508.16000000,78979.63000000,273.20085000,1770093899999,21511657.30998080,58930,161.37957000,12703312.59151990,0
1770093900000,78979.63000000,78990.00000000,78773.05000000,78798.39000000,166.06677000,1770094799999,13100671.76812900,42239,64.51479000,5090190.00657150,0
1770094800000,78798.38000000,78809.78000000,78500.03000000,78504.10000000,145.33258000,1770095699999,11438121.97537240,41966,42.32495000,3332043.13470080,0
1770095700000,78504.11000000,78520.00000000,78269.56000000,78431.82000000,169.78897000,1770096599999,13312722.40636620,50294,57.31587000,4493991.00970820,0
1770096600000,78431.82000000,78500.00000000,78317.08000000,78362.35000000,169.98682000,1770097499999,13331022.98674710,54901,60.53143000,4747257.54024830,0
1770097500000,78362.35000000,78499.99000000,78218.98000000,78240.45000000,96.63668000,1770098399999,7570711.86043230,44713,49.43368000,3872680.93996250,0
1770098400000,78240.45000000,78317.08000000,77950.00000000,78069.73000000,204.40172000,1770099299999,15962667.63531370,61309,91.87412000,7174428.15838780,0
1770099300000,78069.72000000,78632.00000000,78040.01000000,78566.97000000,322.71530000,1770100199999,25275909.92297090,61355,220.95927000,17306425.56733460,0
1770100200000,78566.20000000,78630.02000000,78424.06000000,78464.62000000,169.27853000,1770101099999,13292881.95526040,54926,79.42869000,6237842.30790000,0
1770101100000,78464.62000000,78665.91000000,78464.61000000,78594.17000000,184.64166000,1770101999999,14507283.51459940,51066,107.15575000,8419451.58446940,0
1770102000000,78594.01000000,78899.09000000,78488.01000000,78750.00000000,167.55818000,1770102899999,13194698.72060120,70222,74.27500000,5847427.13483700,0
1770102900000,78750.01000000,78800.00000000,78600.00000000,78670.92000000,173.50485000,1770103799999,13652999.22628610,58573,94.26645000,7416806.69495850,0
